Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
2183,3.573,,,,212.9792,6704,-1,Negative,,,,,213.9864,(M-H)-,,,,,,
2184,11.481,,,,1062.6285,6692,-1,Negative,,,,,1063.6358,(M-H)-,,,,,,
2185,5.772,,,,643.4331,6688,-1,Negative,Phosphatidic acid,PA 16:1_16:1,,C35H65O8P,644.4417,(M-H)-,643.4344,-2.1,2.1,83.29,PA 32:2,1,PA 16:1/16:1,100.0
2186,6.876,,,,1617.0992,6678,-1,Negative,,,,,1618.1065,(M-H)-,,,,,,
2187,2.028,,,,337.1994,6677,-1,Negative,,,,,338.2066,(M-H)-,,,,,,
2188,8.580,,,,1468.0708,6677,-1,Negative,,,,,1469.0781,(M-H)-,,,,,,
2189,6.061,,,,1520.0146,6670,-1,Negative,,,,,1521.0218,(M-H)-,,,,,,
2190,1.949,,,,509.1131,6642,-1,Negative,,,,,510.1203,(M-H)-,,,,,,
2191,3.245,,,,299.2016,6635,-1,Negative,,,,,300.2089,(M-H)-,,,,,,
2192,8.136,,,,877.5798,6634,-1,Negative,Phosphatidylinositol,PI 18:0_19:1,,C46H87O13P,878.5884,(M-H)-,877.5812,-1.5,1.5,86.35,PI 37:1,3,PI 18:0/19:1,42.2
2193,5.754,,,,761.4577,6615,-1,Negative,,,,,762.4650,(M-H)-,,,,,,
2194,4.968,,,,804.5383,6603,-1,Negative,,,,,805.5456,(M-H)-,,,,,,
2195,10.857,,,,1541.4045,6603,-1,Negative,,,,,1542.4118,(M-H)-,,,,,,
2196,7.913,,,,922.5780,6601,-1,Negative,,,,,923.5852,(M-H)-,,,,,,
2197,5.455,,,,505.3315,6595,-1,Negative,,,,,506.3388,(M-H)-,,,,,,
2198,10.436,,,,770.6061,6589,-1,Negative,,,,,771.6133,(M-H)-,,,,,,
2199,9.771,,,,165.0409,6584,-1,Negative,,,,,166.0481,(M-H)-,,,,,,
2200,4.307,,,,647.4570,6573,-1,Negative,,,,,648.4643,(M-H)-,,,,,,
2201,12.778,,,,172.9665,6566,-1,Negative,,,,,173.9737,(M-H)-,,,,,,
2202,7.417,,,,870.5686,6560,-1,Negative,,,,,871.5758,(M-H)-,,,,,,
2203,0.693,,,,211.1701,6559,-1,Negative,,,,,212.1774,(M-H)-,,,,,,
2204,4.915,,,,718.4278,6556,-1,Negative,,,,,719.4351,(M-H)-,,,,,,
2205,0.588,,,,170.9442,6548,-1,Negative,,,,,171.9515,(M-H)-,,,,,,
2206,9.230,,,,991.6166,6542,-1,Negative,,,,,992.6239,(M-H)-,,,,,,
2207,3.356,,,,622.3333,6538,-1,Negative,,,,,623.3405,(M-H)-,,,,,,
2208,8.094,,,,585.4834,6534,-1,Negative,,,,,586.4907,(M-H)-,,,,,,
2209,2.836,,,,529.3108,6522,-1,Negative,,,,,530.3181,(M-H)-,,,,,,
2210,5.220,,,,929.5174,6519,-1,Negative,Phosphatidylinositol,PI 20:4_22:6,,C51H79O13P,930.5258,(M-H)-,929.5186,-1.2,1.2,70.10,PI 42:10,1,PI 20:4/22:6,100.0
2211,1.903,,,,279.1632,6511,-1,Negative,,,,,280.1705,(M-H)-,,,,,,
2212,7.594,,,,1430.0212,6509,-1,Negative,,,,,1431.0285,(M-H)-,,,,,,
2213,7.169,,,,325.1841,6502,-1,Negative,,,,,326.1913,(M-H)-,,,,,,
2214,1.427,,,,731.0263,6498,-1,Negative,,,,,732.0336,(M-H)-,,,,,,
2215,7.533,,,,554.4944,6493,-1,Negative,,,,,555.5017,(M-H)-,,,,,,
2216,8.738,,,,473.3996,6487,-1,Negative,,,,,474.4069,(M-H)-,,,,,,
2217,7.948,,,,1588.1522,6484,-1,Negative,,,,,1589.1594,(M-H)-,,,,,,
2218,2.021,,,,288.9364,6484,-1,Negative,,,,,289.9436,(M-H)-,,,,,,
2219,6.452,,,,971.5070,6483,-1,Negative,,,,,972.5142,(M-H)-,,,,,,
2220,5.318,,,,785.4584,6475,-1,Negative,,,,,786.4656,(M-H)-,,,,,,
2221,8.048,,,,1420.0161,6465,-1,Negative,,,,,1421.0233,(M-H)-,,,,,,
2222,7.538,,,,165.0409,6465,-1,Negative,,,,,166.0482,(M-H)-,,,,,,
2223,6.133,,,,817.5045,6462,-1,Negative,,,,,818.5118,(M-H)-,,,,,,
2224,6.453,,,,1615.0768,6453,-1,Negative,,,,,1616.0840,(M-H)-,,,,,,
2225,4.992,,,,994.5914,6451,-1,Negative,,,,,995.5986,(M-H)-,,,,,,
2226,5.130,,,,901.5438,6425,-1,Negative,,,,,902.5511,(M-H)-,,,,,,
2227,0.725,,,,264.1583,6421,-1,Negative,,,,,265.1655,(M-H)-,,,,,,
2228,2.790,,,,504.2736,6421,-1,Negative,,,,,505.2808,(M-H)-,,,,,,
2229,1.322,,,,219.1122,6415,-1,Negative,,,,,220.1195,(M-H)-,,,,,,
2230,4.310,,,,715.4433,6397,-1,Negative,,,,,716.4506,(M-H)-,,,,,,
2231,5.512,,,,917.4614,6395,-1,Negative,,,,,918.4687,(M-H)-,,,,,,
2232,7.167,,,,925.5785,6388,-1,Negative,,,,,926.5857,(M-H)-,,,,,,
2233,6.962,,,,1542.0719,6387,-1,Negative,,,,,1543.0792,(M-H)-,,,,,,
2234,1.650,,,,355.1114,6355,-1,Negative,,,,,356.1187,(M-H)-,,,,,,
2235,4.703,,,,860.5283,6355,-1,Negative,,,,,861.5356,(M-H)-,,,,,,
2236,12.686,,,,197.9631,6353,-1,Negative,,,,,198.9704,(M-H)-,,,,,,
2237,12.985,,,,88.9882,6350,-1,Negative,,,,,89.9954,(M-H)-,,,,,,
2238,3.689,,,,508.3400,6336,-1,Negative,,,,,509.3472,(M-H)-,,,,,,
2239,1.575,,,,470.1941,6331,-1,Negative,,,,,471.2014,(M-H)-,,,,,,
2240,4.499,,,,307.2639,6317,-1,Negative,,,,,308.2712,(M-H)-,,,,,,
2241,2.967,,,,1052.6523,6313,-1,Negative,,,,,1053.6596,(M-H)-,,,,,,
2242,12.598,,,,566.3807,6311,-1,Negative,,,,,567.3879,(M-H)-,,,,,,
2243,9.444,,,,949.6455,6309,-1,Negative,,,,,950.6528,(M-H)-,,,,,,
2244,6.199,,,,922.5603,6304,-1,Negative,,,,,923.5675,(M-H)-,,,,,,
2245,3.801,,,,417.2129,6301,-1,Negative,,,,,418.2201,(M-H)-,,,,,,
2246,9.254,,,,1452.0882,6283,-1,Negative,,,,,1453.0955,(M-H)-,,,,,,
2247,7.633,,,,851.5632,6262,-1,Negative,,,,,852.5705,(M-H)-,,,,,,
2248,6.075,,,,832.4743,6262,-1,Negative,,,,,833.4816,(M-H)-,,,,,,
2249,2.509,,,,881.5468,6261,-1,Negative,,,,,882.5541,(M-H)-,,,,,,
2250,2.093,,,,559.1413,6259,-1,Negative,,,,,560.1486,(M-H)-,,,,,,
2251,6.212,,,,1478.0416,6258,-1,Negative,,,,,1479.0488,(M-H)-,,,,,,
2252,2.645,,,,1038.5625,6253,-1,Negative,,,,,1039.5697,(M-H)-,,,,,,
2253,10.711,,,,1359.9347,6253,-1,Negative,,,,,1360.9419,(M-H)-,,,,,,
2254,10.603,,,,891.6436,6253,-1,Negative,,,,,892.6509,(M-H)-,,,,,,
2255,12.821,,,,238.8697,6247,-1,Negative,,,,,239.8770,(M-H)-,,,,,,
2256,7.715,,,,856.5286,6245,-1,Negative,,,,,857.5359,(M-H)-,,,,,,
2257,9.807,,,,786.5258,6244,-1,Negative,,,,,787.5331,(M-H)-,,,,,,
2258,7.599,,,,762.5283,6235,-1,Negative,,,,,763.5356,(M-H)-,,,,,,
2259,9.115,,,,926.5705,6232,-1,Negative,,,,,927.5778,(M-H)-,,,,,,
2260,1.334,,,,346.1770,6231,-1,Negative,,,,,347.1843,(M-H)-,,,,,,
2261,4.402,,,,447.3320,6231,-1,Negative,,,,,448.3392,(M-H)-,,,,,,
2262,5.642,,,,734.4977,6229,-1,Negative,Phosphatidylcholine,PC 14:0_15:1,,C37H72NO8P,689.4996,(M+CHO2)-,734.4978,-0.1,0.1,77.36,PC 29:1,2,PC 14:0/15:1,59.7
2263,4.014,,,,212.9792,6229,-1,Negative,,,,,213.9864,(M-H)-,,,,,,
2264,4.508,,,,437.3037,6229,-1,Negative,,,,,438.3110,(M-H)-,,,,,,
2265,4.076,,,,591.2506,6225,-1,Negative,,,,,592.2578,(M-H)-,,,,,,
2266,5.786,,,,1567.0062,6218,-1,Negative,,,,,1568.0135,(M-H)-,,,,,,
2267,4.074,,,,579.2838,6203,-1,Negative,,,,,580.2911,(M-H)-,,,,,,
2268,11.064,,,,768.6356,6199,-1,Negative,,,,,769.6429,(M-H)-,,,,,,
2269,12.769,,,,872.6358,6193,-1,Negative,,,,,873.6431,(M-H)-,,,,,,
2270,8.741,,,,1328.0491,6192,-1,Negative,,,,,1329.0563,(M-H)-,,,,,,
2271,2.540,,,,837.5203,6188,-1,Negative,,,,,838.5276,(M-H)-,,,,,,
2272,5.652,,,,1650.0071,6184,-1,Negative,,,,,1651.0144,(M-H)-,,,,,,
2273,2.509,,,,871.5179,6180,-1,Negative,,,,,872.5252,(M-H)-,,,,,,
2274,5.423,,,,591.4028,6160,-1,Negative,Phosphatidic acid,PA 14:0_14:0,,C31H61O8P,592.4104,(M-H)-,591.4031,-0.5,0.5,70.87,PA 28:0,1,PA 14:0/14:0,100.0
2275,3.130,,,,1087.6932,6156,-1,Negative,,,,,1088.7005,(M-H)-,,,,,,
2276,5.645,,,,1640.0290,6151,-1,Negative,,,,,1641.0362,(M-H)-,,,,,,
2277,11.282,,,,796.6657,6150,-1,Negative,,,,,797.6730,(M-H)-,,,,,,
2278,2.335,,,,409.1660,6147,-1,Negative,,,,,410.1732,(M-H)-,,,,,,
2279,13.018,,,,116.9287,6146,-1,Negative,,,,,117.9360,(M-H)-,,,,,,
2280,7.815,,,,646.4810,6143,-1,Negative,,,,,647.4883,(M-H)-,,,,,,
2281,3.698,,,,694.3060,6129,-1,Negative,,,,,695.3133,(M-H)-,,,,,,
2282,11.028,,,,900.6690,6124,-1,Negative,Phosphatidylserine,PS 26:0_18:1,,C50H96NO10P,901.6772,(M-H)-,900.6699,-1.0,1.0,66.79,PS 44:1,2,PS 26:0/18:1,57.4
2283,2.243,,,,606.3036,6123,-1,Negative,,,,,607.3109,(M-H)-,,,,,,
2284,2.543,,,,526.3141,6115,-1,Negative,Lysophophatidylcholine,LPC 15:0/0:0,,C23H48NO7P,481.3168,(M+CHO2)-,526.3150,-1.8,1.8,86.57,LPC 15:0,1,LPC 15:0,100.0
2285,9.862,,,,788.5568,6112,-1,Negative,,,,,789.5641,(M-H)-,,,,,,
2286,2.225,,,,540.2938,6111,-1,Negative,,,,,541.3011,(M-H)-,,,,,,
2287,1.246,,,,374.2446,6111,-1,Negative,,,,,375.2519,(M-H)-,,,,,,
2288,6.133,,,,632.3311,6103,-1,Negative,,,,,633.3384,(M-H)-,,,,,,
2289,6.360,,,,1085.6582,6100,-1,Negative,,,,,1086.6654,(M-H)-,,,,,,
2290,7.984,,,,823.5694,6092,-1,Negative,,,,,824.5766,(M-H)-,,,,,,
2291,6.702,,,,1470.6090,6089,-2,Negative,,,,,2943.2326,(M-2H)-2,,,,,,
2292,12.820,,,,237.8712,6086,-1,Negative,,,,,238.8784,(M-H)-,,,,,,
2293,5.310,,,,232.9246,6085,-1,Negative,,,,,233.9318,(M-H)-,,,,,,
2294,5.304,,,,451.3351,6082,-1,Negative,,,,,452.3424,(M-H)-,,,,,,
2295,7.436,,,,1610.1433,6082,-1,Negative,,,,,1611.1505,(M-H)-,,,,,,
2296,7.400,,,,756.4789,6072,-1,Negative,,,,,757.4862,(M-H)-,,,,,,
2297,5.308,,,,297.1530,6071,-1,Negative,,,,,298.1602,(M-H)-,,,,,,
2298,3.690,,,,590.3428,6067,-1,Negative,,,,,591.3501,(M-H)-,,,,,,
2299,1.981,,,,566.1928,6066,-1,Negative,,,,,567.2001,(M-H)-,,,,,,
2300,3.828,,,,370.2963,6062,-1,Negative,,,,,371.3036,(M-H)-,,,,,,
2301,3.005,,,,1025.6310,6052,-1,Negative,,,,,1026.6383,(M-H)-,,,,,,
2302,8.658,,,,840.6067,6052,-1,Negative,,,,,841.6140,(M-H)-,,,,,,
2303,3.400,,,,640.2427,6042,-1,Negative,,,,,641.2500,(M-H)-,,,,,,
2304,1.011,,,,463.1107,6038,-1,Negative,,,,,464.1180,(M-H)-,,,,,,
2305,4.112,,,,490.3298,6038,-1,Negative,,,,,491.3370,(M-H)-,,,,,,
2306,12.620,,,,231.9317,6031,-1,Negative,,,,,232.9389,(M-H)-,,,,,,
2307,2.104,,,,415.3178,6019,-1,Negative,,,,,416.3251,(M-H)-,,,,,,
2308,2.474,,,,522.2831,6010,-1,Negative,,,,,523.2903,(M-H)-,,,,,,
2309,4.164,,,,480.9597,6002,-1,Negative,,,,,481.9670,(M-H)-,,,,,,
2310,0.689,,,,241.1066,5993,-1,Negative,,,,,242.1139,(M-H)-,,,,,,
2311,7.012,,,,793.5340,5992,-1,Negative,,,,,794.5413,(M-H)-,,,,,,
2312,6.137,,,,758.5402,5992,-1,Negative,,,,,759.5475,(M-H)-,,,,,,
2313,5.307,,,,578.3228,5987,-1,Negative,,,,,579.3301,(M-H)-,,,,,,
2314,9.934,,,,759.5629,5987,-1,Negative,,,,,760.5702,(M-H)-,,,,,,
2315,5.431,,,,765.4915,5982,-1,Negative,,,,,766.4987,(M-H)-,,,,,,
2316,11.287,,,,779.6758,5978,-1,Negative,,,,,780.6831,(M-H)-,,,,,,
2317,9.399,,,,769.5181,5976,-1,Negative,,,,,770.5254,(M-H)-,,,,,,
2318,2.777,,,,406.3082,5962,-1,Negative,,,,,407.3155,(M-H)-,,,,,,
2319,10.852,,,,1010.7036,5959,-1,Negative,,,,,1011.7108,(M-H)-,,,,,,
2320,10.063,,,,793.6716,5957,-1,Negative,,,,,794.6788,(M-H)-,,,,,,
2321,6.626,,,,1540.0608,5957,-1,Negative,,,,,1541.0680,(M-H)-,,,,,,
2322,10.663,,,,808.6116,5948,-1,Negative,,,,,809.6189,(M-H)-,,,,,,
2323,2.326,,,,365.1764,5947,-1,Negative,,,,,366.1837,(M-H)-,,,,,,
2324,3.854,,,,738.3519,5938,-1,Negative,,,,,739.3592,(M-H)-,,,,,,
2325,8.863,,,,566.3797,5934,-1,Negative,,,,,567.3870,(M-H)-,,,,,,
2326,6.413,,,,796.5128,5931,-1,Negative,,,,,797.5201,(M-H)-,,,,,,
2327,9.745,,,,830.5910,5930,-1,Negative,,,,,831.5983,(M-H)-,,,,,,
2328,4.714,,,,518.3608,5919,-1,Negative,,,,,519.3681,(M-H)-,,,,,,
2329,6.925,,,,644.4659,5919,-1,Negative,,,,,645.4732,(M-H)-,,,,,,
2330,5.171,,,,505.3318,5914,-1,Negative,,,,,506.3391,(M-H)-,,,,,,
2331,2.492,,,,518.2491,5912,-1,Negative,,,,,519.2564,(M-H)-,,,,,,
2332,1.637,,,,411.1327,5907,-1,Negative,,,,,412.1400,(M-H)-,,,,,,
2333,7.276,,,,912.5853,5902,-1,Negative,,,,,913.5926,(M-H)-,,,,,,
2334,9.777,,,,1161.7338,5898,-1,Negative,,,,,1162.7411,(M-H)-,,,,,,
2335,10.664,,,,913.6964,5890,-1,Negative,,,,,914.7037,(M-H)-,,,,,,
2336,5.241,,,,856.4614,5890,-2,Negative,,,,,1714.9374,(M-2H)-2,,,,,,
2337,2.748,,,,664.2476,5881,-1,Negative,,,,,665.2549,(M-H)-,,,,,,
2338,5.343,,,,899.4878,5881,-1,Negative,,,,,900.4950,(M-H)-,,,,,,
2339,2.039,,,,389.1888,5878,-1,Negative,,,,,390.1961,(M-H)-,,,,,,
2340,1.074,,,,195.1390,5871,-1,Negative,,,,,196.1463,(M-H)-,,,,,,
2341,7.628,,,,1454.0205,5857,-1,Negative,,,,,1455.0278,(M-H)-,,,,,,
2342,6.049,,,,1449.0641,5844,-1,Negative,,,,,1450.0713,(M-H)-,,,,,,
2343,0.648,,,,164.0716,5843,-1,Negative,,,,,165.0789,(M-H)-,,,,,,
2344,3.403,,,,734.4121,5840,-1,Negative,,,,,735.4193,(M-H)-,,,,,,
2345,5.513,,,,626.5108,5836,-1,Negative,,,,,627.5180,(M-H)-,,,,,,
2346,0.893,,,,226.9660,5834,-1,Negative,,,,,227.9733,(M-H)-,,,,,,
2347,6.652,,,,845.5545,5825,-1,Negative,,,,,846.5618,(M-H)-,,,,,,
2348,3.750,,,,327.2329,5819,-1,Negative,,,,,328.2402,(M-H)-,,,,,,
2349,9.729,,,,806.5711,5815,-1,Negative,,,,,807.5784,(M-H)-,,,,,,
2350,9.506,,,,866.6260,5812,-1,Negative,,,,,867.6333,(M-H)-,,,,,,
2351,3.076,,,,650.3073,5809,-1,Negative,,,,,651.3145,(M-H)-,,,,,,
2352,3.271,,,,365.2360,5801,-1,Negative,,,,,366.2433,(M-H)-,,,,,,
2353,2.621,,,,509.2879,5796,-1,Negative,,,,,510.2952,(M-H)-,,,,,,
2354,5.202,,,,759.4434,5795,-1,Negative,,,,,760.4507,(M-H)-,,,,,,
2355,2.016,,,,365.2179,5789,-1,Negative,,,,,366.2251,(M-H)-,,,,,,
2356,4.606,,,,468.2952,5783,-1,Negative,,,,,469.3025,(M-H)-,,,,,,
2357,9.796,,,,842.6332,5780,-1,Negative,,,,,843.6405,(M-H)-,,,,,,
2358,2.550,,,,546.2442,5777,-1,Negative,,,,,547.2515,(M-H)-,,,,,,
2359,9.232,,,,1482.0881,5774,-1,Negative,,,,,1483.0954,(M-H)-,,,,,,
2360,1.897,,,,313.0783,5774,-1,Negative,,,,,314.0855,(M-H)-,,,,,,
2361,4.025,,,,590.2604,5769,-1,Negative,,,,,591.2677,(M-H)-,,,,,,
2362,0.669,,,,365.1377,5769,-1,Negative,,,,,366.1449,(M-H)-,,,,,,
2363,10.907,,,,706.6712,5761,-1,Negative,,,,,707.6785,(M-H)-,,,,,,
2364,8.745,,,,1460.0697,5757,-1,Negative,,,,,1461.0770,(M-H)-,,,,,,
2365,5.841,,,,993.4922,5754,-1,Negative,,,,,994.4995,(M-H)-,,,,,,
2366,7.156,,,,586.4597,5754,-1,Negative,,,,,587.4670,(M-H)-,,,,,,
2367,5.696,,,,502.3929,5753,-1,Negative,,,,,503.4002,(M-H)-,,,,,,
2368,0.696,,,,135.0450,5746,-1,Negative,,,,,136.0523,(M-H)-,,,,,,
2369,8.033,,,,795.5492,5745,-1,Negative,,,,,796.5565,(M-H)-,,,,,,
2370,8.055,,,,740.4853,5744,-1,Negative,,,,,741.4925,(M-H)-,,,,,,
2371,5.918,,,,1423.0481,5724,-1,Negative,,,,,1424.0554,(M-H)-,,,,,,
2372,3.998,,,,499.9474,5723,-1,Negative,,,,,500.9547,(M-H)-,,,,,,
2373,5.211,,,,730.4686,5713,-1,Negative,,,,,731.4758,(M-H)-,,,,,,
2374,4.122,,,,419.1734,5709,-1,Negative,,,,,420.1806,(M-H)-,,,,,,
2375,7.237,,,,1634.1342,5708,-1,Negative,,,,,1635.1415,(M-H)-,,,,,,
2376,6.077,,,,862.4921,5705,-1,Negative,,,,,863.4994,(M-H)-,,,,,,
2377,5.499,,,,929.4761,5698,-1,Negative,,,,,930.4834,(M-H)-,,,,,,
2378,8.553,,,,1466.0560,5697,-1,Negative,,,,,1467.0633,(M-H)-,,,,,,
2379,2.649,,,,891.5748,5695,-1,Negative,,,,,892.5820,(M-H)-,,,,,,
2380,11.313,,,,928.7371,5695,-1,Negative,,,,,929.7444,(M-H)-,,,,,,
2381,6.359,,,,706.5020,5694,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 14:1e_14:0,,C36H72NO7P,661.5046,(M+CHO2)-,706.5028,-1.3,1.3,75.54,EtherPC 28:1e,1,EtherPC 14:1e/14:0,100.0
2382,2.770,,,,594.2800,5692,-1,Negative,,,,,595.2873,(M-H)-,,,,,,
2383,7.045,,,,1508.1618,5685,-1,Negative,,,,,1509.1691,(M-H)-,,,,,,
2384,5.405,,,,763.5595,5678,-1,Negative,,,,,764.5667,(M-H)-,,,,,,
2385,0.973,,,,236.0783,5678,-1,Negative,,,,,237.0856,(M-H)-,,,,,,
2386,4.723,,,,505.2752,5663,-1,Negative,,,,,506.2824,(M-H)-,,,,,,
2387,2.976,,,,503.2380,5661,-1,Negative,,,,,504.2453,(M-H)-,,,,,,
2388,2.478,,,,925.5754,5653,-1,Negative,,,,,926.5827,(M-H)-,,,,,,
2389,3.609,,,,678.3979,5652,-1,Negative,,,,,679.4052,(M-H)-,,,,,,
2390,2.720,,,,476.2777,5649,-1,Negative,Lysophosphatidylethanolamine,LPE 18:2,,C23H44NO7P,477.2855,(M-H)-,476.2783,-1.1,1.1,85.49,LPE 18:2,1,LPE 18:2,100.0
2391,3.869,,,,415.2073,5638,-1,Negative,,,,,416.2145,(M-H)-,,,,,,
2392,1.222,,,,409.1079,5638,-1,Negative,,,,,410.1152,(M-H)-,,,,,,
2393,5.021,,,,842.5555,5637,-1,Negative,,,,,843.5628,(M-H)-,,,,,,
2394,8.737,,,,1528.1213,5604,-1,Negative,,,,,1529.1286,(M-H)-,,,,,,
2395,4.539,,,,919.3290,5595,-1,Negative,,,,,920.3363,(M-H)-,,,,,,
2396,6.521,,,,754.4643,5590,-1,Negative,,,,,755.4716,(M-H)-,,,,,,
2397,3.629,,,,441.2131,5589,-1,Negative,,,,,442.2204,(M-H)-,,,,,,
2398,0.444,,,,208.9611,5588,-1,Negative,,,,,209.9683,(M-H)-,,,,,,
2399,0.973,,,,283.1104,5585,-1,Negative,,,,,284.1177,(M-H)-,,,,,,
2400,5.071,,,,762.4524,5573,-1,Negative,,,,,763.4597,(M-H)-,,,,,,
2401,5.802,,,,780.5287,5567,-1,Negative,,,,,781.5359,(M-H)-,,,,,,
2402,10.115,,,,1542.2435,5557,-1,Negative,,,,,1543.2508,(M-H)-,,,,,,
2403,9.227,,,,866.6254,5555,-1,Negative,,,,,867.6327,(M-H)-,,,,,,
2404,10.924,,,,1675.3936,5551,-1,Negative,,,,,1676.4009,(M-H)-,,,,,,
2405,9.732,,,,688.5275,5543,-1,Negative,,,,,689.5348,(M-H)-,,,,,,
2406,12.793,,,,218.9603,5538,-1,Negative,,,,,219.9676,(M-H)-,,,,,,
2407,2.778,,,,433.3285,5534,-1,Negative,,,,,434.3358,(M-H)-,,,,,,
2408,6.962,,,,1482.0742,5529,-1,Negative,,,,,1483.0814,(M-H)-,,,,,,
2409,9.894,,,,795.6313,5516,-1,Negative,,,,,796.6385,(M-H)-,,,,,,
2410,5.301,,,,490.3024,5501,-1,Negative,,,,,491.3096,(M-H)-,,,,,,
2411,12.401,,,,694.9563,5498,-1,Negative,,,,,695.9636,(M-H)-,,,,,,
2412,7.971,,,,780.5858,5496,-1,Negative,,,,,781.5931,(M-H)-,,,,,,
2413,1.721,,,,431.1967,5480,-1,Negative,,,,,432.2040,(M-H)-,,,,,,
2414,4.055,,,,618.2668,5474,-1,Negative,,,,,619.2741,(M-H)-,,,,,,
2415,8.037,,,,1406.0583,5468,-1,Negative,,,,,1407.0656,(M-H)-,,,,,,
2416,7.429,,,,830.4948,5457,-1,Negative,,,,,831.5020,(M-H)-,,,,,,
2417,9.508,,,,824.5769,5454,-1,Negative,,,,,825.5841,(M-H)-,,,,,,
2418,6.983,,,,886.5036,5452,-1,Negative,,,,,887.5109,(M-H)-,,,,,,
2419,2.259,,,,351.1380,5449,-1,Negative,,,,,352.1453,(M-H)-,,,,,,
2420,0.628,,,,312.0950,5447,-1,Negative,,,,,313.1022,(M-H)-,,,,,,
2421,3.119,,,,439.2732,5446,-1,Negative,,,,,440.2805,(M-H)-,,,,,,
2422,4.367,,,,1010.5654,5445,-1,Negative,,,,,1011.5726,(M-H)-,,,,,,
2423,4.383,,,,697.2747,5444,-1,Negative,,,,,698.2820,(M-H)-,,,,,,
2424,3.207,,,,395.3276,5441,-1,Negative,,,,,396.3349,(M-H)-,,,,,,
2425,6.901,,,,789.5417,5435,-1,Negative,,,,,790.5490,(M-H)-,,,,,,
2426,3.299,,,,584.3099,5435,-1,Negative,,,,,585.3172,(M-H)-,,,,,,
2427,4.984,,,,506.3602,5435,-1,Negative,,,,,507.3675,(M-H)-,,,,,,
2428,3.402,,,,562.2290,5431,-1,Negative,,,,,563.2363,(M-H)-,,,,,,
2429,3.253,,,,682.2549,5428,-1,Negative,,,,,683.2621,(M-H)-,,,,,,
2430,6.278,,,,580.3381,5425,-1,Negative,,,,,581.3454,(M-H)-,,,,,,
2431,7.513,,,,1585.0731,5409,-1,Negative,,,,,1586.0804,(M-H)-,,,,,,
2432,12.618,,,,509.3148,5402,-1,Negative,,,,,510.3221,(M-H)-,,,,,,
2433,0.644,,,,487.3054,5393,-1,Negative,,,,,488.3127,(M-H)-,,,,,,
2434,2.661,,,,537.1443,5390,-1,Negative,,,,,538.1516,(M-H)-,,,,,,
2435,2.963,,,,600.2859,5389,-1,Negative,,,,,601.2932,(M-H)-,,,,,,
2436,9.512,,,,738.5435,5377,-1,Negative,,,,,739.5508,(M-H)-,,,,,,
2437,4.013,,,,548.2766,5374,-1,Negative,,,,,549.2839,(M-H)-,,,,,,
2438,7.647,,,,1504.0611,5343,-1,Negative,,,,,1505.0683,(M-H)-,,,,,,
2439,8.590,,,,1492.0718,5337,-1,Negative,,,,,1493.0791,(M-H)-,,,,,,
2440,2.212,,,,335.1895,5334,-1,Negative,,,,,336.1968,(M-H)-,,,,,,
2441,7.992,,,,1524.1030,5330,-1,Negative,,,,,1525.1102,(M-H)-,,,,,,
2442,3.641,,,,363.2096,5325,-1,Negative,,,,,364.2169,(M-H)-,,,,,,
2443,5.581,,,,937.5138,5320,-1,Negative,,,,,938.5211,(M-H)-,,,,,,
2444,5.218,,,,770.5022,5310,-1,Negative,,,,,771.5095,(M-H)-,,,,,,
2445,0.657,,,,185.0819,5306,-1,Negative,,,,,186.0892,(M-H)-,,,,,,
2446,6.380,,,,814.5146,5289,-1,Negative,,,,,815.5218,(M-H)-,,,,,,
2447,6.882,,,,718.4809,5278,-1,Negative,,,,,719.4882,(M-H)-,,,,,,
2448,5.530,,,,714.5147,5276,-1,Negative,,,,,715.5219,(M-H)-,,,,,,
2449,2.685,,,,679.4067,5273,-1,Negative,,,,,680.4140,(M-H)-,,,,,,
2450,12.567,,,,453.2900,5263,-1,Negative,,,,,454.2972,(M-H)-,,,,,,
2451,2.693,,,,521.1670,5245,-1,Negative,,,,,522.1743,(M-H)-,,,,,,
2452,12.783,,,,300.9893,5244,-1,Negative,,,,,301.9966,(M-H)-,,,,,,
2453,0.545,,,,263.0092,5241,-1,Negative,,,,,264.0165,(M-H)-,,,,,,
2454,2.774,,,,570.2785,5239,-1,Negative,,,,,571.2858,(M-H)-,,,,,,
2455,1.802,,,,159.1027,5232,-1,Negative,,,,,160.1100,(M-H)-,,,,,,
2456,0.924,,,,270.2072,5222,-1,Negative,,,,,271.2145,(M-H)-,,,,,,
2457,5.254,,,,991.4758,5197,-1,Negative,,,,,992.4831,(M-H)-,,,,,,
2458,4.144,,,,747.4225,5191,-1,Negative,,,,,748.4298,(M-H)-,,,,,,
2459,1.583,,,,323.1063,5182,-1,Negative,,,,,324.1136,(M-H)-,,,,,,
2460,3.771,,,,633.2722,5182,-1,Negative,,,,,634.2795,(M-H)-,,,,,,
2461,9.574,,,,1287.0705,5170,-1,Negative,,,,,1288.0778,(M-H)-,,,,,,
2462,11.479,,,,1060.6292,5168,-1,Negative,,,,,1061.6365,(M-H)-,,,,,,
