Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
1967,1.564,,,,323.1062,7610,-1,Negative,,,,,324.1135,(M-H)-,,,,,,
1968,0.151,,,,96.9695,7603,-1,Negative,,,,,97.9768,(M-H)-,,,,,,
1969,6.429,,,,425.3634,7600,-1,Negative,,,,,426.3706,(M-H)-,,,,,,
1970,9.455,,,,822.5804,7595,-1,Negative,,,,,823.5877,(M-H)-,,,,,,
1971,10.719,,,,1393.3657,7588,-1,Negative,,,,,1394.3730,(M-H)-,,,,,,
1972,3.291,,,,516.3217,7587,-1,Negative,,,,,517.3290,(M-H)-,,,,,,
1973,3.521,,,,694.4292,7571,-1,Negative,,,,,695.4365,(M-H)-,,,,,,
1974,8.815,,,,906.6218,7560,-1,Negative,,,,,907.6290,(M-H)-,,,,,,
1975,3.817,,,,725.3217,7548,-1,Negative,,,,,726.3290,(M-H)-,,,,,,
1976,12.682,,,,265.9507,7544,-1,Negative,,,,,266.9579,(M-H)-,,,,,,
1977,0.589,,,,197.9634,7541,-1,Negative,,,,,198.9706,(M-H)-,,,,,,
1978,9.346,,,,1550.0932,7540,-1,Negative,,,,,1551.1005,(M-H)-,,,,,,
1979,4.127,,,,452.3224,7539,-1,Negative,,,,,453.3297,(M-H)-,,,,,,
1980,8.477,,,,740.5227,7539,-1,Negative,Phosphatidylethanolamine,PE 16:0_20:3,,C41H76NO8P,741.5309,(M-H)-,740.5236,-1.2,1.2,84.34,PE 36:3,4,PE 16:0/20:3,46.8
1981,5.306,,,,232.9248,7538,-1,Negative,,,,,233.9321,(M-H)-,,,,,,
1982,2.261,,,,351.1374,7507,-1,Negative,,,,,352.1447,(M-H)-,,,,,,
1983,7.300,,,,824.5443,7505,-1,Negative,,,,,825.5515,(M-H)-,,,,,,
1984,8.578,,,,1468.0721,7495,-1,Negative,,,,,1469.0794,(M-H)-,,,,,,
1985,8.307,,,,714.5067,7487,-1,Negative,Phosphatidylethanolamine,PE 18:0_16:2,,C39H74NO8P,715.5152,(M-H)-,714.5079,-1.7,1.7,82.51,PE 34:2,1,PE 18:0/16:2,100.0
1986,10.946,,,,761.5965,7475,-1,Negative,,,,,762.6038,(M-H)-,,,,,,
1987,6.463,,,,759.5642,7471,-1,Negative,,,,,760.5715,(M-H)-,,,,,,
1988,11.843,,,,180.9732,7470,-1,Negative,,,,,181.9805,(M-H)-,,,,,,
1989,7.314,,,,810.5647,7465,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_20:5,,C44H80NO7P,765.5672,(M+CHO2)-,810.5654,-0.9,0.9,64.98,EtherPC 36:5e,2,EtherPC 16:0e/20:5,58.5
1990,6.717,,,,906.6150,7463,-1,Negative,,,,,907.6223,(M-H)-,,,,,,
1991,8.145,,,,728.5216,7448,-1,Negative,Phosphatidylethanolamine,PE 17:1_18:1,,C40H76NO8P,729.5309,(M-H)-,728.5236,-2.8,2.8,77.64,PE 35:2,1,PE 17:1/18:1,100.0
1992,1.644,,,,411.1329,7436,-1,Negative,,,,,412.1402,(M-H)-,,,,,,
1993,3.670,,,,402.2858,7434,-1,Negative,,,,,403.2931,(M-H)-,,,,,,
1994,8.118,,,,1538.1370,7430,-1,Negative,,,,,1539.1442,(M-H)-,,,,,,
1995,9.347,,,,793.5598,7419,-1,Negative,,,,,794.5671,(M-H)-,,,,,,
1996,9.779,,,,172.9580,7418,-1,Negative,,,,,173.9653,(M-H)-,,,,,,
1997,4.657,,,,130.9664,7406,-1,Negative,,,,,131.9737,(M-H)-,,,,,,
1998,9.443,,,,800.5561,7404,-1,Negative,,,,,801.5634,(M-H)-,,,,,,
1999,7.895,,,,922.5780,7400,-1,Negative,,,,,923.5852,(M-H)-,,,,,,
2000,10.659,,,,180.9732,7384,-1,Negative,,,,,181.9805,(M-H)-,,,,,,
2001,1.417,,,,387.2864,7380,-1,Negative,,,,,388.2937,(M-H)-,,,,,,
2002,10.308,,,,834.6416,7369,-1,Negative,,,,,835.6489,(M-H)-,,,,,,
2003,2.951,,,,598.2885,7369,-1,Negative,,,,,599.2958,(M-H)-,,,,,,
2004,3.718,,,,653.4049,7369,-1,Negative,,,,,654.4121,(M-H)-,,,,,,
2005,7.280,,,,803.6166,7352,-1,Negative,,,,,804.6239,(M-H)-,,,,,,
2006,4.896,,,,787.4621,7349,-1,Negative,,,,,788.4694,(M-H)-,,,,,,
2007,6.569,,,,808.5481,7349,-1,Negative,,,,,809.5553,(M-H)-,,,,,,
2008,2.341,,,,365.1766,7346,-1,Negative,,,,,366.1838,(M-H)-,,,,,,
2009,10.606,,,,872.6671,7339,-1,Negative,,,,,873.6744,(M-H)-,,,,,,
2010,8.831,,,,743.5915,7339,-2,Negative,,,,,1489.1976,(M-2H)-2,,,,,,
2011,10.769,,,,1347.9334,7338,-1,Negative,,,,,1348.9407,(M-H)-,,,,,,
2012,10.658,,,,685.6622,7324,-1,Negative,,,,,686.6695,(M-H)-,,,,,,
2013,2.134,,,,529.3040,7316,-1,Negative,,,,,530.3113,(M-H)-,,,,,,
2014,2.919,,,,443.3485,7311,-1,Negative,,,,,444.3558,(M-H)-,,,,,,
2015,2.181,,,,297.2432,7298,-1,Negative,,,,,298.2505,(M-H)-,,,,,,
2016,8.642,,,,717.5764,7296,-1,Negative,,,,,718.5836,(M-H)-,,,,,,
2017,0.627,,,,151.0260,7277,-1,Negative,,,,,152.0333,(M-H)-,,,,,,
2018,9.470,,,,695.5027,7275,-1,Negative,,,,,696.5099,(M-H)-,,,,,,
2019,4.076,,,,591.2497,7269,-1,Negative,,,,,592.2569,(M-H)-,,,,,,
2020,2.406,,,,621.3037,7258,-1,Negative,Lysophosphatidylinositol,LPI 20:3,,C29H51O12P,622.3118,(M-H)-,621.3045,-1.3,1.3,73.13,LPI 20:3,1,LPI 20:3,100.0
2021,4.524,,,,582.4137,7258,-1,Negative,,,,,583.4210,(M-H)-,,,,,,
2022,11.369,,,,778.5873,7257,-1,Negative,,,,,779.5946,(M-H)-,,,,,,
2023,2.813,,,,625.3078,7241,-1,Negative,,,,,626.3151,(M-H)-,,,,,,
2024,12.716,,,,672.8587,7240,-1,Negative,,,,,673.8660,(M-H)-,,,,,,
2025,0.603,,,,222.0127,7233,-1,Negative,,,,,223.0200,(M-H)-,,,,,,
2026,10.539,,,,866.6635,7225,-1,Negative,,,,,867.6708,(M-H)-,,,,,,
2027,9.261,,,,796.5625,7222,-1,Negative,,,,,797.5698,(M-H)-,,,,,,
2028,12.731,,,,424.9277,7221,-1,Negative,,,,,425.9350,(M-H)-,,,,,,
2029,3.649,,,,327.2456,7218,-1,Negative,,,,,328.2529,(M-H)-,,,,,,
2030,5.509,,,,626.5107,7216,-1,Negative,,,,,627.5180,(M-H)-,,,,,,
2031,3.399,,,,566.2411,7215,-1,Negative,,,,,567.2484,(M-H)-,,,,,,
2032,2.628,,,,585.2069,7215,-1,Negative,,,,,586.2142,(M-H)-,,,,,,
2033,10.702,,,,694.9521,7214,-2,Negative,,,,,1391.9188,(M-2H)-2,,,,,,
2034,2.653,,,,926.6088,7203,-1,Negative,,,,,927.6161,(M-H)-,,,,,,
2035,10.631,,,,724.6446,7196,-1,Negative,,,,,725.6518,(M-H)-,,,,,,
2036,1.915,,,,377.1611,7194,-1,Negative,,,,,378.1684,(M-H)-,,,,,,
2037,5.899,,,,787.4738,7179,-1,Negative,,,,,788.4811,(M-H)-,,,,,,
2038,4.371,,,,479.3735,7178,-1,Negative,,,,,480.3808,(M-H)-,,,,,,
2039,1.576,,,,599.1643,7161,-1,Negative,,,,,600.1715,(M-H)-,,,,,,
2040,6.093,,,,721.5491,7156,-1,Negative,Sphingomyelin,SM d32:0,,C37H77N2O6P,676.5519,(M+CHO2)-,721.5501,-1.4,1.4,89.89,SM d32:0,7,,
2041,8.247,,,,1565.1815,7154,-1,Negative,,,,,1566.1888,(M-H)-,,,,,,
2042,5.511,,,,829.5314,7148,-1,Negative,,,,,830.5387,(M-H)-,,,,,,
2043,12.710,,,,414.9609,7128,-1,Negative,,,,,415.9681,(M-H)-,,,,,,
2044,9.716,,,,848.5930,7126,-1,Negative,,,,,849.6003,(M-H)-,,,,,,
2045,9.029,,,,1536.2103,7123,-1,Negative,,,,,1537.2175,(M-H)-,,,,,,
2046,9.944,,,,880.5287,7119,-1,Negative,,,,,881.5360,(M-H)-,,,,,,
2047,1.971,,,,419.1482,7115,-1,Negative,,,,,420.1554,(M-H)-,,,,,,
2048,3.509,,,,493.1343,7114,-1,Negative,,,,,494.1416,(M-H)-,,,,,,
2049,10.622,,,,746.6423,7106,-1,Negative,,,,,747.6495,(M-H)-,,,,,,
2050,8.519,,,,844.5621,7103,-1,Negative,,,,,845.5694,(M-H)-,,,,,,
2051,9.904,,,,828.5160,7094,-1,Negative,,,,,829.5233,(M-H)-,,,,,,
2052,2.544,,,,640.3248,7084,-1,Negative,,,,,641.3321,(M-H)-,,,,,,
2053,8.571,,,,751.6007,7054,-1,Negative,,,,,752.6080,(M-H)-,,,,,,
2054,3.924,,,,509.3688,7053,-1,Negative,,,,,510.3761,(M-H)-,,,,,,
2055,5.009,,,,583.3754,7043,-1,Negative,,,,,584.3827,(M-H)-,,,,,,
2056,9.803,,,,591.4621,7036,-1,Negative,,,,,592.4694,(M-H)-,,,,,,
2057,7.389,,,,832.5305,7026,-1,Negative,,,,,833.5378,(M-H)-,,,,,,
2058,3.431,,,,550.3511,7025,-1,Negative,,,,,551.3584,(M-H)-,,,,,,
2059,10.247,,,,830.5999,7020,-1,Negative,,,,,831.6072,(M-H)-,,,,,,
2060,7.421,,,,770.5122,7017,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:3e_22:6,,C45H74NO7P,771.5203,(M-H)-,770.5130,-1.1,1.1,90.00,EtherPE 40:9e,1,EtherPE 18:3e/22:6,100.0
2061,12.776,,,,98.9787,7006,-1,Negative,,,,,99.9860,(M-H)-,,,,,,
2062,8.645,,,,577.4466,7006,-1,Negative,,,,,578.4539,(M-H)-,,,,,,
2063,5.823,,,,754.4629,6988,-1,Negative,,,,,755.4702,(M-H)-,,,,,,
2064,3.961,,,,582.3753,6985,-1,Negative,,,,,583.3826,(M-H)-,,,,,,
2065,0.789,,,,214.0985,6983,-1,Negative,,,,,215.1058,(M-H)-,,,,,,
2066,1.991,,,,313.2032,6972,-1,Negative,,,,,314.2105,(M-H)-,,,,,,
2067,7.691,,,,1628.1105,6965,-1,Negative,,,,,1629.1178,(M-H)-,,,,,,
2068,5.744,,,,803.4955,6957,-1,Negative,,,,,804.5028,(M-H)-,,,,,,
2069,6.970,,,,722.5331,6957,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 14:0e_15:0,,C37H76NO7P,677.5359,(M+CHO2)-,722.5341,-1.5,1.5,69.84,EtherPC 29:0e,1,EtherPC 14:0e/15:0,100.0
2070,4.169,,,,407.1814,6955,-1,Negative,,,,,408.1887,(M-H)-,,,,,,
2071,5.953,,,,441.2624,6951,-1,Negative,,,,,442.2696,(M-H)-,,,,,,
2072,3.982,,,,669.2663,6951,-1,Negative,,,,,670.2736,(M-H)-,,,,,,
2073,7.608,,,,856.5115,6944,-1,Negative,,,,,857.5188,(M-H)-,,,,,,
2074,2.279,,,,423.1369,6942,-1,Negative,,,,,424.1441,(M-H)-,,,,,,
2075,1.648,,,,421.1687,6934,-1,Negative,,,,,422.1760,(M-H)-,,,,,,
2076,4.194,,,,373.2360,6922,-1,Negative,,,,,374.2433,(M-H)-,,,,,,
2077,10.816,,,,942.7161,6918,-1,Negative,,,,,943.7234,(M-H)-,,,,,,
2078,9.217,,,,798.5259,6916,-1,Negative,,,,,799.5332,(M-H)-,,,,,,
2079,10.031,,,,649.5518,6915,-1,Negative,,,,,650.5591,(M-H)-,,,,,,
2080,3.925,,,,397.2356,6895,-1,Negative,,,,,398.2429,(M-H)-,,,,,,
2081,8.127,,,,674.5109,6890,-1,Negative,,,,,675.5182,(M-H)-,,,,,,
2082,12.829,,,,238.8700,6889,-1,Negative,,,,,239.8772,(M-H)-,,,,,,
2083,5.647,,,,904.4930,6887,-1,Negative,,,,,905.5003,(M-H)-,,,,,,
2084,2.634,,,,667.2496,6881,-1,Negative,,,,,668.2569,(M-H)-,,,,,,
2085,3.667,,,,383.1748,6880,-1,Negative,,,,,384.1821,(M-H)-,,,,,,
2086,4.310,,,,715.4436,6851,-1,Negative,,,,,716.4509,(M-H)-,,,,,,
2087,6.870,,,,742.4982,6849,-1,Negative,,,,,743.5055,(M-H)-,,,,,,
2088,4.308,,,,631.4786,6843,-1,Negative,,,,,632.4858,(M-H)-,,,,,,
2089,6.862,,,,1524.0432,6843,-1,Negative,,,,,1525.0504,(M-H)-,,,,,,
2090,4.517,,,,337.2358,6839,-1,Negative,,,,,338.2431,(M-H)-,,,,,,
2091,6.896,,,,806.5333,6836,-1,Negative,,,,,807.5405,(M-H)-,,,,,,
2092,8.284,,,,879.6129,6834,-1,Negative,,,,,880.6202,(M-H)-,,,,,,
2093,7.299,,,,1560.1309,6820,-1,Negative,,,,,1561.1382,(M-H)-,,,,,,
2094,3.041,,,,616.3609,6812,-1,Negative,,,,,617.3682,(M-H)-,,,,,,
2095,9.734,,,,1554.1232,6799,-1,Negative,,,,,1555.1305,(M-H)-,,,,,,
2096,3.929,,,,549.2914,6797,-1,Negative,,,,,550.2987,(M-H)-,,,,,,
2097,2.720,,,,347.2590,6790,-1,Negative,,,,,348.2663,(M-H)-,,,,,,
2098,5.199,,,,594.4002,6787,-1,Negative,,,,,595.4075,(M-H)-,,,,,,
2099,2.630,,,,276.1605,6781,-1,Negative,,,,,277.1678,(M-H)-,,,,,,
2100,3.805,,,,447.1344,6776,-1,Negative,,,,,448.1417,(M-H)-,,,,,,
2101,3.508,,,,598.2733,6776,-1,Negative,,,,,599.2806,(M-H)-,,,,,,
2102,7.656,,,,1579.1226,6775,-1,Negative,,,,,1580.1299,(M-H)-,,,,,,
2103,2.990,,,,503.2392,6773,-1,Negative,,,,,504.2464,(M-H)-,,,,,,
2104,8.013,,,,760.5275,6763,-1,Negative,,,,,761.5347,(M-H)-,,,,,,
2105,0.676,,,,99.0452,6761,-1,Negative,,,,,100.0524,(M-H)-,,,,,,
2106,9.392,,,,756.5546,6760,-1,Negative,,,,,757.5619,(M-H)-,,,,,,
2107,12.683,,,,197.9632,6748,-1,Negative,,,,,198.9705,(M-H)-,,,,,,
2108,9.545,,,,794.5316,6747,-1,Negative,,,,,795.5388,(M-H)-,,,,,,
2109,4.725,,,,405.2786,6747,-1,Negative,,,,,406.2859,(M-H)-,,,,,,
2110,7.814,,,,904.5676,6744,-1,Negative,,,,,905.5748,(M-H)-,,,,,,
2111,4.192,,,,447.1342,6744,-1,Negative,,,,,448.1415,(M-H)-,,,,,,
2112,8.501,,,,824.5799,6732,-1,Negative,,,,,825.5871,(M-H)-,,,,,,
2113,8.419,,,,1590.1788,6729,-1,Negative,,,,,1591.1861,(M-H)-,,,,,,
2114,10.018,,,,675.4772,6728,-1,Negative,,,,,676.4845,(M-H)-,,,,,,
2115,11.085,,,,1404.0442,6726,-1,Negative,,,,,1405.0515,(M-H)-,,,,,,
2116,4.204,,,,501.3218,6719,-1,Negative,,,,,502.3291,(M-H)-,,,,,,
2117,8.641,,,,1576.1305,6716,-1,Negative,,,,,1577.1378,(M-H)-,,,,,,
2118,8.627,,,,897.5968,6704,-1,Negative,,,,,898.6041,(M-H)-,,,,,,
2119,8.762,,,,1314.0702,6703,-1,Negative,,,,,1315.0775,(M-H)-,,,,,,
2120,3.632,,,,463.2073,6700,-1,Negative,,,,,464.2146,(M-H)-,,,,,,
2121,8.575,,,,1434.0532,6695,-1,Negative,,,,,1435.0605,(M-H)-,,,,,,
2122,4.052,,,,618.2694,6695,-1,Negative,,,,,619.2767,(M-H)-,,,,,,
2123,9.147,,,,598.4967,6692,-1,Negative,,,,,599.5039,(M-H)-,,,,,,
2124,9.029,,,,1602.2044,6690,-1,Negative,,,,,1603.2117,(M-H)-,,,,,,
2125,0.880,,,,152.0354,6683,-1,Negative,,,,,153.0427,(M-H)-,,,,,,
2126,10.923,,,,1676.3919,6674,-1,Negative,,,,,1677.3991,(M-H)-,,,,,,
2127,4.164,,,,521.1649,6673,-1,Negative,,,,,522.1722,(M-H)-,,,,,,
2128,10.603,,,,666.6223,6673,-1,Negative,,,,,667.6296,(M-H)-,,,,,,
2129,3.837,,,,309.2044,6672,-1,Negative,,,,,310.2117,(M-H)-,,,,,,
2130,12.673,,,,374.9066,6672,-1,Negative,,,,,375.9139,(M-H)-,,,,,,
2131,5.608,,,,955.4897,6671,-1,Negative,,,,,956.4970,(M-H)-,,,,,,
2132,12.847,,,,276.9086,6667,-1,Negative,,,,,277.9159,(M-H)-,,,,,,
2133,10.718,,,,766.6925,6667,-1,Negative,,,,,767.6998,(M-H)-,,,,,,
2134,3.030,,,,624.3011,6662,-1,Negative,,,,,625.3084,(M-H)-,,,,,,
2135,7.196,,,,750.5090,6659,-1,Negative,,,,,751.5163,(M-H)-,,,,,,
2136,3.261,,,,592.3228,6659,-1,Negative,,,,,593.3301,(M-H)-,,,,,,
2137,12.787,,,,360.8803,6640,-1,Negative,,,,,361.8876,(M-H)-,,,,,,
2138,9.605,,,,968.5818,6635,-1,Negative,,,,,969.5891,(M-H)-,,,,,,
2139,4.724,,,,573.2628,6623,-1,Negative,,,,,574.2701,(M-H)-,,,,,,
2140,9.080,,,,731.5423,6623,-1,Negative,,,,,732.5496,(M-H)-,,,,,,
2141,4.643,,,,494.3605,6617,-1,Negative,,,,,495.3677,(M-H)-,,,,,,
2142,2.772,,,,406.3087,6616,-1,Negative,,,,,407.3159,(M-H)-,,,,,,
2143,12.762,,,,172.9665,6613,-1,Negative,,,,,173.9738,(M-H)-,,,,,,
2144,2.694,,,,423.1612,6613,-1,Negative,,,,,424.1685,(M-H)-,,,,,,
2145,6.395,,,,825.5688,6613,-1,Negative,,,,,826.5761,(M-H)-,,,,,,
2146,4.710,,,,496.2811,6607,-1,Negative,,,,,497.2884,(M-H)-,,,,,,
2147,2.829,,,,738.2754,6604,-1,Negative,,,,,739.2827,(M-H)-,,,,,,
2148,0.649,,,,199.0975,6598,-1,Negative,,,,,200.1048,(M-H)-,,,,,,
2149,3.916,,,,397.2953,6590,-1,Negative,,,,,398.3026,(M-H)-,,,,,,
2150,8.490,,,,865.5792,6580,-1,Negative,,,,,866.5865,(M-H)-,,,,,,
2151,10.307,,,,91.0222,6572,-1,Negative,,,,,92.0294,(M-H)-,,,,,,
2152,1.860,,,,394.1512,6568,-1,Negative,,,,,395.1585,(M-H)-,,,,,,
2153,7.459,,,,842.5469,6566,-1,Negative,,,,,843.5542,(M-H)-,,,,,,
2154,5.663,,,,793.1669,6540,-1,Negative,,,,,794.1742,(M-H)-,,,,,,
2155,10.472,,,,657.5229,6535,-1,Negative,,,,,658.5302,(M-H)-,,,,,,
2156,3.763,,,,600.3204,6531,-1,Negative,,,,,601.3277,(M-H)-,,,,,,
2157,8.774,,,,1486.0904,6528,-1,Negative,,,,,1487.0976,(M-H)-,,,,,,
2158,3.889,,,,223.0283,6528,-1,Negative,,,,,224.0355,(M-H)-,,,,,,
2159,0.704,,,,151.1128,6517,-1,Negative,,,,,152.1201,(M-H)-,,,,,,
2160,5.981,,,,1013.4912,6506,-1,Negative,,,,,1014.4985,(M-H)-,,,,,,
2161,7.460,,,,1610.1339,6503,-1,Negative,,,,,1611.1412,(M-H)-,,,,,,
2162,2.616,,,,583.2610,6502,-1,Negative,,,,,584.2683,(M-H)-,,,,,,
2163,5.560,,,,882.5206,6495,-1,Negative,,,,,883.5278,(M-H)-,,,,,,
2164,9.160,,,,1173.7593,6493,-1,Negative,,,,,1174.7666,(M-H)-,,,,,,
2165,9.530,,,,726.6009,6492,-1,Negative,,,,,727.6082,(M-H)-,,,,,,
2166,3.961,,,,696.4060,6490,-1,Negative,,,,,697.4133,(M-H)-,,,,,,
2167,3.891,,,,581.1395,6489,-1,Negative,,,,,582.1468,(M-H)-,,,,,,
2168,9.723,,,,875.6125,6487,-1,Negative,,,,,876.6198,(M-H)-,,,,,,
2169,6.891,,,,979.5519,6487,-1,Negative,,,,,980.5591,(M-H)-,,,,,,
2170,8.635,,,,1508.0696,6469,-1,Negative,,,,,1509.0768,(M-H)-,,,,,,
2171,6.345,,,,775.5893,6467,-1,Negative,,,,,776.5965,(M-H)-,,,,,,
2172,2.342,,,,591.1159,6462,-1,Negative,,,,,592.1232,(M-H)-,,,,,,
2173,7.257,,,,1558.1068,6458,-1,Negative,,,,,1559.1141,(M-H)-,,,,,,
2174,10.701,,,,1419.9284,6449,-1,Negative,,,,,1420.9357,(M-H)-,,,,,,
2175,2.095,,,,559.1417,6433,-1,Negative,,,,,560.1490,(M-H)-,,,,,,
2176,12.727,,,,506.8722,6432,-1,Negative,,,,,507.8795,(M-H)-,,,,,,
2177,1.582,,,,470.1946,6423,-1,Negative,,,,,471.2019,(M-H)-,,,,,,
2178,8.627,,,,387.0971,6418,-1,Negative,,,,,388.1043,(M-H)-,,,,,,
2179,8.572,,,,842.5309,6412,-1,Negative,,,,,843.5382,(M-H)-,,,,,,
2180,4.438,,,,451.3234,6411,-1,Negative,,,,,452.3307,(M-H)-,,,,,,
2181,0.685,,,,227.1288,6408,-1,Negative,,,,,228.1360,(M-H)-,,,,,,
2182,10.479,,,,1314.2243,6399,-1,Negative,,,,,1315.2315,(M-H)-,,,,,,
2183,8.845,,,,1484.1609,6394,-1,Negative,,,,,1485.1682,(M-H)-,,,,,,
2184,6.503,,,,971.5083,6392,-1,Negative,,,,,972.5156,(M-H)-,,,,,,
2185,7.161,,,,325.1838,6388,-1,Negative,,,,,326.1911,(M-H)-,,,,,,
2186,4.074,,,,663.2488,6383,-1,Negative,,,,,664.2561,(M-H)-,,,,,,
2187,0.695,,,,185.1182,6367,-1,Negative,,,,,186.1255,(M-H)-,,,,,,
2188,2.808,,,,630.3001,6364,-1,Negative,,,,,631.3074,(M-H)-,,,,,,
2189,6.319,,,,916.5298,6354,-1,Negative,,,,,917.5370,(M-H)-,,,,,,
2190,5.313,,,,265.1478,6353,-1,Negative,,,,,266.1550,(M-H)-,,,,,,
2191,2.188,,,,269.2121,6352,-1,Negative,,,,,270.2194,(M-H)-,,,,,,
2192,8.887,,,,1556.0684,6347,-1,Negative,,,,,1557.0757,(M-H)-,,,,,,
2193,8.840,,,,781.5682,6347,-1,Negative,,,,,782.5755,(M-H)-,,,,,,
2194,2.999,,,,650.3070,6342,-1,Negative,,,,,651.3143,(M-H)-,,,,,,
2195,3.683,,,,658.3305,6337,-1,Negative,,,,,659.3378,(M-H)-,,,,,,
2196,5.863,,,,780.4557,6334,-1,Negative,,,,,781.4630,(M-H)-,,,,,,
2197,7.281,,,,1608.1226,6318,-1,Negative,,,,,1609.1298,(M-H)-,,,,,,
2198,4.364,,,,645.1301,6317,-1,Negative,,,,,646.1374,(M-H)-,,,,,,
2199,1.590,,,,379.1275,6310,-1,Negative,,,,,380.1348,(M-H)-,,,,,,
2200,8.733,,,,891.5952,6305,-1,Negative,,,,,892.6025,(M-H)-,,,,,,
2201,3.294,,,,662.3250,6290,-1,Negative,,,,,663.3323,(M-H)-,,,,,,
2202,6.671,,,,1518.1166,6290,-1,Negative,,,,,1519.1239,(M-H)-,,,,,,
2203,0.259,,,,983.9936,6279,-1,Negative,,,,,985.0009,(M-H)-,,,,,,
2204,4.608,,,,550.3038,6266,-1,Negative,,,,,551.3111,(M-H)-,,,,,,
2205,3.811,,,,409.1906,6261,-1,Negative,,,,,410.1979,(M-H)-,,,,,,
2206,7.400,,,,687.4963,6250,-1,Negative,,,,,688.5036,(M-H)-,,,,,,
2207,5.529,,,,913.5822,6248,-1,Negative,Phosphatidylinositol,PI 18:0_22:4,,C49H87O13P,914.5884,(M-H)-,913.5812,1.2,1.2,85.98,PI 40:4,1,PI 18:0/22:4,100.0
2208,1.089,,,,283.1370,6242,-1,Negative,,,,,284.1443,(M-H)-,,,,,,
2209,2.429,,,,411.2422,6234,-1,Negative,,,,,412.2495,(M-H)-,,,,,,
2210,1.769,,,,580.1319,6228,-1,Negative,,,,,581.1392,(M-H)-,,,,,,
2211,8.795,,,,816.5160,6228,-1,Negative,,,,,817.5233,(M-H)-,,,,,,
2212,4.072,,,,931.6167,6226,-1,Negative,,,,,932.6240,(M-H)-,,,,,,
2213,8.504,,,,1535.1323,6218,-1,Negative,,,,,1536.1396,(M-H)-,,,,,,
2214,0.679,,,,241.1066,6217,-1,Negative,,,,,242.1138,(M-H)-,,,,,,
2215,11.128,,,,796.7383,6212,-1,Negative,,,,,797.7456,(M-H)-,,,,,,
2216,12.573,,,,493.3378,6210,-1,Negative,,,,,494.3451,(M-H)-,,,,,,
2217,6.172,,,,1293.8697,6209,-1,Negative,,,,,1294.8769,(M-H)-,,,,,,
2218,3.738,,,,665.3550,6205,-1,Negative,,,,,666.3623,(M-H)-,,,,,,
2219,4.857,,,,927.5361,6204,-1,Negative,,,,,928.5434,(M-H)-,,,,,,
2220,10.042,,,,585.5135,6202,-1,Negative,,,,,586.5208,(M-H)-,,,,,,
2221,9.107,,,,926.5706,6199,-1,Negative,,,,,927.5779,(M-H)-,,,,,,
2222,2.331,,,,738.4795,6195,-1,Negative,,,,,739.4867,(M-H)-,,,,,,
2223,3.113,,,,483.2995,6192,-1,Negative,,,,,484.3067,(M-H)-,,,,,,
2224,10.782,,,,784.7023,6191,-1,Negative,,,,,785.7096,(M-H)-,,,,,,
2225,8.670,,,,1582.0846,6176,-1,Negative,,,,,1583.0919,(M-H)-,,,,,,
2226,5.672,,,,877.4769,6169,-1,Negative,,,,,878.4842,(M-H)-,,,,,,
2227,8.867,,,,1540.1320,6164,-1,Negative,,,,,1541.1393,(M-H)-,,,,,,
2228,9.124,,,,962.6776,6163,-1,Negative,,,,,963.6848,(M-H)-,,,,,,
2229,0.663,,,,127.0765,6158,-1,Negative,,,,,128.0838,(M-H)-,,,,,,
2230,8.898,,,,902.5123,6150,-1,Negative,,,,,903.5195,(M-H)-,,,,,,
2231,2.612,,,,1495.8112,6145,-1,Negative,,,,,1496.8184,(M-H)-,,,,,,
2232,1.235,,,,649.1419,6145,-1,Negative,,,,,650.1492,(M-H)-,,,,,,
2233,0.704,,,,225.1495,6138,-1,Negative,,,,,226.1567,(M-H)-,,,,,,
2234,4.155,,,,1110.9132,6135,-1,Negative,,,,,1111.9204,(M-H)-,,,,,,
2235,8.707,,,,754.5395,6134,-1,Negative,,,,,755.5468,(M-H)-,,,,,,
2236,5.736,,,,803.5142,6131,-1,Negative,,,,,804.5215,(M-H)-,,,,,,
2237,9.969,,,,910.6154,6124,-1,Negative,,,,,911.6227,(M-H)-,,,,,,
2238,8.822,,,,1628.9614,6122,-1,Negative,,,,,1629.9687,(M-H)-,,,,,,
2239,10.663,,,,128.9597,6121,-1,Negative,,,,,129.9669,(M-H)-,,,,,,
2240,3.314,,,,390.2680,6108,-1,Negative,,,,,391.2753,(M-H)-,,,,,,
2241,10.751,,,,1395.9288,6102,-1,Negative,,,,,1396.9361,(M-H)-,,,,,,
2242,5.490,,,,1017.4915,6097,-1,Negative,,,,,1018.4988,(M-H)-,,,,,,
2243,2.281,,,,606.3014,6088,-1,Negative,,,,,607.3087,(M-H)-,,,,,,
2244,8.517,,,,847.5836,6084,-1,Negative,,,,,848.5909,(M-H)-,,,,,,
2245,2.672,,,,637.2505,6075,-1,Negative,,,,,638.2578,(M-H)-,,,,,,
2246,0.719,,,,300.1347,6069,-1,Negative,,,,,301.1420,(M-H)-,,,,,,
