Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
2034,2.620,,,,1055.5237,7983,-1,Negative,,,,,1056.5310,(M-H)-,,,,,,
2035,10.190,,,,1343.1347,7981,-1,Negative,,,,,1344.1420,(M-H)-,,,,,,
2036,2.985,,,,1061.6775,7975,-1,Negative,,,,,1062.6848,(M-H)-,,,,,,
2037,6.545,,,,1553.0625,7974,-1,Negative,,,,,1554.0698,(M-H)-,,,,,,
2038,4.365,,,,657.1573,7973,-1,Negative,,,,,658.1645,(M-H)-,,,,,,
2039,2.878,,,,502.2928,7970,-1,Negative,Lysophosphatidylethanolamine,LPE 20:3,,C25H46NO7P,503.3012,(M-H)-,502.2939,-2.3,2.3,82.04,LPE 20:3,1,LPE 20:3,100.0
2040,3.344,,,,369.2046,7962,-1,Negative,,,,,370.2119,(M-H)-,,,,,,
2041,3.407,,,,734.4112,7948,-1,Negative,,,,,735.4185,(M-H)-,,,,,,
2042,10.552,,,,866.6630,7942,-1,Negative,,,,,867.6703,(M-H)-,,,,,,
2043,0.748,,,,253.1444,7932,-1,Negative,,,,,254.1517,(M-H)-,,,,,,
2044,6.028,,,,1587.0560,7929,-1,Negative,,,,,1588.0633,(M-H)-,,,,,,
2045,6.183,,,,830.4962,7922,-1,Negative,,,,,831.5034,(M-H)-,,,,,,
2046,2.618,,,,1039.5465,7922,-1,Negative,,,,,1040.5538,(M-H)-,,,,,,
2047,0.097,,,,96.9601,7918,-1,Negative,,,,,97.9674,(M-H)-,,,,,,
2048,3.464,,,,265.1477,7915,-1,Negative,,,,,266.1550,(M-H)-,,,,,,
2049,3.429,,,,550.3508,7913,-1,Negative,,,,,551.3581,(M-H)-,,,,,,
2050,8.497,,,,820.5628,7902,-1,Negative,,,,,821.5701,(M-H)-,,,,,,
2051,5.024,,,,536.3713,7871,-1,Negative,Lysophosphatidylethanolamine,LPE 22:0,,C27H56NO7P,537.3794,(M-H)-,536.3722,-1.6,1.6,63.60,LPE 22:0,1,LPE 22:0,100.0
2052,7.312,,,,707.5226,7856,-1,Negative,,,,,708.5299,(M-H)-,,,,,,
2053,3.477,,,,157.0869,7846,-1,Negative,,,,,158.0942,(M-H)-,,,,,,
2054,11.084,,,,970.7467,7846,-1,Negative,Phosphatidylcholine,PC 46:2,,C54H104NO8P,925.7500,(M+CHO2)-,970.7482,-1.5,1.5,78.90,PC 46:2,2,,
2055,6.234,,,,916.5297,7838,-1,Negative,,,,,917.5370,(M-H)-,,,,,,
2056,2.971,,,,477.2231,7831,-1,Negative,,,,,478.2304,(M-H)-,,,,,,
2057,4.166,,,,451.3318,7829,-2,Negative,,,,,904.6781,(M-2H)-2,,,,,,
2058,2.628,,,,616.3247,7824,-1,Negative,,,,,617.3320,(M-H)-,,,,,,
2059,2.809,,,,417.2098,7814,-1,Negative,,,,,418.2171,(M-H)-,,,,,,
2060,4.378,,,,515.3501,7797,-1,Negative,,,,,516.3574,(M-H)-,,,,,,
2061,2.654,,,,1038.5626,7777,-1,Negative,,,,,1039.5699,(M-H)-,,,,,,
2062,11.931,,,,451.3049,7772,-1,Negative,,,,,452.3122,(M-H)-,,,,,,
2063,4.588,,,,403.3059,7770,-1,Negative,,,,,404.3132,(M-H)-,,,,,,
2064,12.709,,,,602.9498,7770,-1,Negative,,,,,603.9571,(M-H)-,,,,,,
2065,10.519,,,,735.6229,7769,-1,Negative,,,,,736.6302,(M-H)-,,,,,,
2066,8.104,,,,585.4837,7768,-1,Negative,,,,,586.4910,(M-H)-,,,,,,
2067,1.559,,,,323.1062,7758,-1,Negative,,,,,324.1135,(M-H)-,,,,,,
2068,2.127,,,,415.3171,7756,-2,Negative,,,,,832.6487,(M-2H)-2,,,,,,
2069,9.128,,,,808.5905,7755,-1,Negative,,,,,809.5978,(M-H)-,,,,,,
2070,10.840,,,,1387.9637,7749,-1,Negative,,,,,1388.9710,(M-H)-,,,,,,
2071,7.115,,,,810.5838,7746,-1,Negative,,,,,811.5910,(M-H)-,,,,,,
2072,8.150,,,,821.5655,7743,-1,Negative,,,,,822.5728,(M-H)-,,,,,,
2073,1.649,,,,427.1103,7734,-1,Negative,,,,,428.1176,(M-H)-,,,,,,
2074,4.856,,,,379.2518,7729,-1,Negative,,,,,380.2591,(M-H)-,,,,,,
2075,3.835,,,,877.5144,7716,-1,Negative,,,,,878.5216,(M-H)-,,,,,,
2076,6.993,,,,1518.0734,7715,-1,Negative,,,,,1519.0806,(M-H)-,,,,,,
2077,3.138,,,,702.3193,7710,-1,Negative,,,,,703.3266,(M-H)-,,,,,,
2078,4.273,,,,478.3296,7694,-1,Negative,,,,,479.3369,(M-H)-,,,,,,
2079,3.303,,,,516.3219,7690,-1,Negative,,,,,517.3291,(M-H)-,,,,,,
2080,12.752,,,,172.9665,7687,-1,Negative,,,,,173.9738,(M-H)-,,,,,,
2081,6.335,,,,911.5216,7681,-1,Negative,,,,,912.5289,(M-H)-,,,,,,
2082,2.238,,,,540.2938,7674,-1,Negative,,,,,541.3011,(M-H)-,,,,,,
2083,1.648,,,,411.1328,7662,-1,Negative,,,,,412.1400,(M-H)-,,,,,,
2084,6.322,,,,763.5593,7661,-1,Negative,,,,,764.5665,(M-H)-,,,,,,
2085,3.481,,,,493.1319,7660,-1,Negative,,,,,494.1391,(M-H)-,,,,,,
2086,10.322,,,,855.7225,7654,-1,Negative,,,,,856.7298,(M-H)-,,,,,,
2087,1.581,,,,599.1644,7651,-1,Negative,,,,,600.1717,(M-H)-,,,,,,
2088,2.621,,,,1061.5410,7651,-1,Negative,,,,,1062.5483,(M-H)-,,,,,,
2089,5.278,,,,565.3775,7641,-1,Negative,,,,,566.3848,(M-H)-,,,,,,
2090,5.358,,,,888.5576,7627,-1,Negative,,,,,889.5649,(M-H)-,,,,,,
2091,11.214,,,,955.9738,7625,-1,Negative,,,,,956.9811,(M-H)-,,,,,,
2092,0.259,,,,164.9273,7625,-1,Negative,,,,,165.9346,(M-H)-,,,,,,
2093,8.104,,,,790.5407,7615,-1,Negative,,,,,791.5480,(M-H)-,,,,,,
2094,9.183,,,,906.5818,7606,-1,Negative,,,,,907.5890,(M-H)-,,,,,,
2095,2.971,,,,738.2750,7602,-1,Negative,,,,,739.2823,(M-H)-,,,,,,
2096,1.602,,,,297.1640,7601,-1,Negative,,,,,298.1713,(M-H)-,,,,,,
2097,2.340,,,,328.1834,7586,-1,Negative,,,,,329.1907,(M-H)-,,,,,,
2098,2.210,,,,794.9500,7584,-1,Negative,,,,,795.9573,(M-H)-,,,,,,
2099,6.476,,,,732.5175,7569,-1,Negative,,,,,733.5248,(M-H)-,,,,,,
2100,2.783,,,,433.3276,7556,-1,Negative,,,,,434.3349,(M-H)-,,,,,,
2101,5.636,,,,706.4656,7545,-1,Negative,Phosphatidylserine,PS 14:0_16:0,,C36H70NO10P,707.4737,(M-H)-,706.4665,-1.2,1.2,76.30,PS 30:0,2,PS 14:0/16:0,72.2
2102,4.165,,,,482.9570,7539,-1,Negative,,,,,483.9643,(M-H)-,,,,,,
2103,7.508,,,,554.4931,7529,-1,Negative,,,,,555.5003,(M-H)-,,,,,,
2104,4.414,,,,427.2344,7525,-1,Negative,,,,,428.2417,(M-H)-,,,,,,
2105,12.689,,,,332.9215,7521,-1,Negative,,,,,333.9288,(M-H)-,,,,,,
2106,5.848,,,,441.2624,7501,-1,Negative,,,,,442.2696,(M-H)-,,,,,,
2107,3.824,,,,699.3403,7498,-1,Negative,,,,,700.3476,(M-H)-,,,,,,
2108,6.378,,,,910.5046,7489,-1,Negative,,,,,911.5118,(M-H)-,,,,,,
2109,5.655,,,,1628.0250,7475,-1,Negative,,,,,1629.0323,(M-H)-,,,,,,
2110,5.188,,,,1003.4924,7474,-1,Negative,,,,,1004.4997,(M-H)-,,,,,,
2111,8.108,,,,1538.1347,7473,-1,Negative,,,,,1539.1420,(M-H)-,,,,,,
2112,8.683,,,,1576.1300,7472,-1,Negative,,,,,1577.1372,(M-H)-,,,,,,
2113,6.983,,,,858.5249,7471,-1,Negative,,,,,859.5322,(M-H)-,,,,,,
2114,5.355,,,,814.4843,7464,-1,Negative,,,,,815.4916,(M-H)-,,,,,,
2115,4.079,,,,1021.5844,7458,-1,Negative,,,,,1022.5917,(M-H)-,,,,,,
2116,2.687,,,,679.4068,7451,-1,Negative,,,,,680.4141,(M-H)-,,,,,,
2117,3.777,,,,610.2672,7431,-1,Negative,,,,,611.2744,(M-H)-,,,,,,
2118,2.971,,,,480.3087,7430,-1,Negative,,,,,481.3160,(M-H)-,,,,,,
2119,4.875,,,,750.4827,7427,-1,Negative,,,,,751.4900,(M-H)-,,,,,,
2120,4.016,,,,391.2754,7418,-1,Negative,,,,,392.2826,(M-H)-,,,,,,
2121,11.439,,,,972.7621,7411,-1,Negative,,,,,973.7694,(M-H)-,,,,,,
2122,3.833,,,,419.3010,7402,-1,Negative,,,,,420.3083,(M-H)-,,,,,,
2123,2.345,,,,409.1658,7379,-1,Negative,,,,,410.1731,(M-H)-,,,,,,
2124,3.333,,,,223.0284,7378,-1,Negative,,,,,224.0357,(M-H)-,,,,,,
2125,0.696,,,,185.1183,7377,-1,Negative,,,,,186.1256,(M-H)-,,,,,,
2126,10.198,,,,1010.2261,7377,-1,Negative,,,,,1011.2334,(M-H)-,,,,,,
2127,7.352,,,,830.4940,7370,-1,Negative,,,,,831.5013,(M-H)-,,,,,,
2128,7.141,,,,1619.1117,7364,-1,Negative,,,,,1620.1189,(M-H)-,,,,,,
2129,8.468,,,,847.5799,7361,-1,Negative,,,,,848.5872,(M-H)-,,,,,,
2130,12.823,,,,240.8706,7347,-1,Negative,,,,,241.8778,(M-H)-,,,,,,
2131,9.988,,,,788.5580,7345,-1,Negative,,,,,789.5653,(M-H)-,,,,,,
2132,9.689,,,,1564.1663,7341,-1,Negative,,,,,1565.1735,(M-H)-,,,,,,
2133,1.095,,,,243.1962,7341,-1,Negative,,,,,244.2035,(M-H)-,,,,,,
2134,0.589,,,,662.8303,7337,-1,Negative,,,,,663.8376,(M-H)-,,,,,,
2135,5.672,,,,904.4922,7329,-1,Negative,,,,,905.4995,(M-H)-,,,,,,
2136,10.102,,,,711.5197,7328,-1,Negative,,,,,712.5269,(M-H)-,,,,,,
2137,7.387,,,,1446.0529,7322,-1,Negative,,,,,1447.0602,(M-H)-,,,,,,
2138,5.698,,,,1017.4901,7317,-1,Negative,,,,,1018.4974,(M-H)-,,,,,,
2139,2.893,,,,590.3461,7310,-1,Negative,Lysophophatidylcholine,LPC 20:3/0:0,,C28H52NO7P,545.3481,(M+CHO2)-,590.3463,-0.3,0.3,82.57,LPC 20:3,1,LPC 20:3,100.0
2140,3.133,,,,391.2698,7297,-1,Negative,,,,,392.2770,(M-H)-,,,,,,
2141,7.535,,,,1647.1423,7293,-1,Negative,,,,,1648.1496,(M-H)-,,,,,,
2142,6.920,,,,718.4809,7286,-1,Negative,,,,,719.4882,(M-H)-,,,,,,
2143,2.138,,,,529.3045,7278,-1,Negative,,,,,530.3118,(M-H)-,,,,,,
2144,3.254,,,,592.3222,7273,-1,Negative,,,,,593.3294,(M-H)-,,,,,,
2145,2.110,,,,247.1704,7266,-1,Negative,Free fatty acid,FA 16:4,,C16H24O2,248.1776,(M-H)-,247.1704,0.2,0.2,92.38,FA 16:4,1,FA 16:4,100.0
2146,3.960,,,,430.3899,7244,-1,Negative,,,,,431.3971,(M-H)-,,,,,,
2147,3.491,,,,685.4002,7239,-1,Negative,,,,,686.4075,(M-H)-,,,,,,
2148,3.691,,,,652.3426,7239,-1,Negative,,,,,653.3499,(M-H)-,,,,,,
2149,12.746,,,,125.8998,7237,-1,Negative,,,,,126.9071,(M-H)-,,,,,,
2150,9.573,,,,727.5669,7231,-1,Negative,,,,,728.5741,(M-H)-,,,,,,
2151,12.728,,,,506.8731,7229,-1,Negative,,,,,507.8804,(M-H)-,,,,,,
2152,7.334,,,,761.5513,7223,-1,Negative,,,,,762.5586,(M-H)-,,,,,,
2153,7.894,,,,843.5359,7220,-1,Negative,,,,,844.5432,(M-H)-,,,,,,
2154,2.016,,,,395.1295,7218,-1,Negative,,,,,396.1368,(M-H)-,,,,,,
2155,12.683,,,,265.9504,7216,-1,Negative,,,,,266.9577,(M-H)-,,,,,,
2156,5.780,,,,1508.0518,7210,-1,Negative,,,,,1509.0591,(M-H)-,,,,,,
2157,10.773,,,,1437.9794,7207,-1,Negative,,,,,1438.9867,(M-H)-,,,,,,
2158,10.721,,,,1398.0007,7202,-1,Negative,,,,,1399.0079,(M-H)-,,,,,,
2159,3.833,,,,725.3210,7199,-1,Negative,,,,,726.3282,(M-H)-,,,,,,
2160,10.488,,,,297.0469,7192,-1,Negative,,,,,298.0542,(M-H)-,,,,,,
2161,1.435,,,,741.0558,7191,-1,Negative,,,,,742.0631,(M-H)-,,,,,,
2162,7.173,,,,325.1841,7191,-1,Negative,,,,,326.1914,(M-H)-,,,,,,
2163,10.922,,,,1675.3865,7186,-1,Negative,,,,,1676.3937,(M-H)-,,,,,,
2164,2.263,,,,351.1372,7180,-1,Negative,,,,,352.1445,(M-H)-,,,,,,
2165,7.049,,,,1568.0871,7172,-1,Negative,,,,,1569.0944,(M-H)-,,,,,,
2166,7.951,,,,1474.0823,7172,-1,Negative,,,,,1475.0896,(M-H)-,,,,,,
2167,3.437,,,,671.4156,7172,-1,Negative,,,,,672.4229,(M-H)-,,,,,,
2168,8.212,,,,772.5796,7170,-1,Negative,,,,,773.5869,(M-H)-,,,,,,
2169,1.257,,,,195.1391,7158,-1,Negative,,,,,196.1464,(M-H)-,,,,,,
2170,3.405,,,,566.2408,7156,-1,Negative,,,,,567.2481,(M-H)-,,,,,,
2171,6.973,,,,787.5855,7154,-1,Negative,,,,,788.5928,(M-H)-,,,,,,
2172,3.122,,,,541.2692,7150,-1,Negative,,,,,542.2765,(M-H)-,,,,,,
2173,8.794,,,,733.5459,7143,-1,Negative,,,,,734.5532,(M-H)-,,,,,,
2174,8.083,,,,880.5671,7130,-1,Negative,,,,,881.5743,(M-H)-,,,,,,
2175,2.344,,,,365.1765,7125,-1,Negative,,,,,366.1838,(M-H)-,,,,,,
2176,10.501,,,,1634.3890,7121,-1,Negative,,,,,1635.3963,(M-H)-,,,,,,
2177,2.753,,,,664.2479,7114,-1,Negative,,,,,665.2552,(M-H)-,,,,,,
2178,5.667,,,,1616.0091,7114,-1,Negative,,,,,1617.0164,(M-H)-,,,,,,
2179,3.860,,,,447.1337,7113,-1,Negative,,,,,448.1410,(M-H)-,,,,,,
2180,0.585,,,,782.8296,7112,-1,Negative,,,,,783.8369,(M-H)-,,,,,,
2181,3.792,,,,417.2133,7103,-1,Negative,,,,,418.2206,(M-H)-,,,,,,
2182,2.838,,,,301.2382,7102,-1,Negative,,,,,302.2455,(M-H)-,,,,,,
2183,12.528,,,,325.1842,7101,-1,Negative,,,,,326.1914,(M-H)-,,,,,,
2184,0.570,,,,978.9772,7100,-1,Negative,,,,,979.9845,(M-H)-,,,,,,
2185,2.435,,,,597.3038,7093,-1,Negative,,,,,598.3110,(M-H)-,,,,,,
2186,2.304,,,,744.9524,7088,-1,Negative,,,,,745.9597,(M-H)-,,,,,,
2187,3.407,,,,409.2627,7088,-1,Negative,,,,,410.2699,(M-H)-,,,,,,
2188,0.739,,,,225.1494,7087,-1,Negative,,,,,226.1567,(M-H)-,,,,,,
2189,2.972,,,,630.2997,7079,-1,Negative,,,,,631.3070,(M-H)-,,,,,,
2190,0.971,,,,311.0821,7064,-1,Negative,,,,,312.0893,(M-H)-,,,,,,
2191,2.099,,,,559.1416,7056,-1,Negative,,,,,560.1489,(M-H)-,,,,,,
2192,10.244,,,,840.5733,7048,-1,Negative,,,,,841.5806,(M-H)-,,,,,,
2193,2.454,,,,629.1237,7047,-1,Negative,,,,,630.1310,(M-H)-,,,,,,
2194,2.704,,,,388.2521,7042,-1,Negative,,,,,389.2594,(M-H)-,,,,,,
2195,3.243,,,,536.2528,7022,-1,Negative,,,,,537.2600,(M-H)-,,,,,,
2196,5.267,,,,490.3018,7015,-1,Negative,,,,,491.3091,(M-H)-,,,,,,
2197,10.668,,,,685.6626,7013,-1,Negative,,,,,686.6699,(M-H)-,,,,,,
2198,12.778,,,,360.8806,7006,-1,Negative,,,,,361.8878,(M-H)-,,,,,,
2199,9.055,,,,842.6147,7006,-1,Negative,,,,,843.6220,(M-H)-,,,,,,
2200,10.046,,,,613.5361,7002,-1,Negative,,,,,614.5434,(M-H)-,,,,,,
2201,7.176,,,,441.2623,6990,-1,Negative,,,,,442.2695,(M-H)-,,,,,,
2202,4.390,,,,672.1479,6989,-1,Negative,,,,,673.1552,(M-H)-,,,,,,
2203,6.402,,,,659.4643,6984,-1,Negative,Phosphatidylethanol,PEtOH 15:0_16:1,,C36H69O8P,660.4730,(M-H)-,659.4657,-2.1,2.1,61.88,PEtOH 31:1,1,PEtOH 15:0/16:1,100.0
2204,7.155,,,,762.4650,6983,-2,Negative,,,,,1526.9446,(M-2H)-2,,,,,,
2205,8.447,,,,1498.0596,6976,-1,Negative,,,,,1499.0669,(M-H)-,,,,,,
2206,5.118,,,,926.4794,6965,-1,Negative,,,,,927.4867,(M-H)-,,,,,,
2207,12.811,,,,302.9122,6950,-1,Negative,,,,,303.9195,(M-H)-,,,,,,
2208,10.878,,,,724.6803,6946,-1,Negative,,,,,725.6876,(M-H)-,,,,,,
2209,8.789,,,,805.5334,6941,-1,Negative,,,,,806.5406,(M-H)-,,,,,,
2210,7.414,,,,819.5495,6926,-1,Negative,,,,,820.5568,(M-H)-,,,,,,
2211,7.176,,,,736.4919,6923,-1,Negative,,,,,737.4992,(M-H)-,,,,,,
2212,8.944,,,,1556.0653,6919,-1,Negative,Cardiolipin,CL 80:10,,C89H154O17P2,1557.0661,(M-H)-,1556.0589,4.2,4.2,66.04,CL 80:10,4,,
2213,2.885,,,,114.9887,6914,-1,Negative,,,,,115.9960,(M-H)-,,,,,,
2214,1.468,,,,277.1807,6914,-1,Negative,,,,,278.1879,(M-H)-,,,,,,
2215,5.280,,,,731.4868,6912,-1,Negative,,,,,732.4940,(M-H)-,,,,,,
2216,0.141,,,,208.9609,6896,-1,Negative,,,,,209.9681,(M-H)-,,,,,,
2217,9.725,,,,875.6122,6894,-1,Negative,,,,,876.6195,(M-H)-,,,,,,
2218,4.083,,,,617.2528,6891,-1,Negative,,,,,618.2601,(M-H)-,,,,,,
2219,7.696,,,,856.5223,6883,-1,Negative,,,,,857.5296,(M-H)-,,,,,,
2220,3.625,,,,457.1903,6877,-1,Negative,,,,,458.1976,(M-H)-,,,,,,
2221,1.748,,,,394.2957,6875,-1,Negative,,,,,395.3030,(M-H)-,,,,,,
2222,0.852,,,,213.1495,6866,-1,Negative,,,,,214.1568,(M-H)-,,,,,,
2223,2.840,,,,188.0928,6864,-1,Negative,,,,,189.1001,(M-H)-,,,,,,
2224,11.796,,,,129.9758,6863,-1,Negative,,,,,130.9831,(M-H)-,,,,,,
2225,11.140,,,,1418.0102,6861,-1,Negative,,,,,1419.0174,(M-H)-,,,,,,
2226,7.711,,,,1504.0579,6860,-1,Negative,,,,,1505.0651,(M-H)-,,,,,,
2227,4.075,,,,618.2685,6856,-1,Negative,,,,,619.2758,(M-H)-,,,,,,
2228,6.167,,,,840.5002,6844,-1,Negative,,,,,841.5075,(M-H)-,,,,,,
2229,1.581,,,,289.0867,6837,-1,Negative,,,,,290.0940,(M-H)-,,,,,,
2230,7.643,,,,1484.0724,6814,-1,Negative,,,,,1485.0796,(M-H)-,,,,,,
2231,5.322,,,,265.1478,6813,-1,Negative,,,,,266.1551,(M-H)-,,,,,,
2232,5.668,,,,313.0784,6807,-1,Negative,,,,,314.0857,(M-H)-,,,,,,
2233,0.965,,,,332.1401,6806,-1,Negative,,,,,333.1474,(M-H)-,,,,,,
2234,5.940,,,,780.4781,6791,-1,Negative,,,,,781.4854,(M-H)-,,,,,,
2235,7.394,,,,687.4958,6788,-1,Negative,,,,,688.5031,(M-H)-,,,,,,
2236,4.539,,,,582.4132,6788,-1,Negative,,,,,583.4205,(M-H)-,,,,,,
2237,9.810,,,,744.6044,6779,-1,Negative,,,,,745.6117,(M-H)-,,,,,,
2238,0.902,,,,377.1576,6772,-1,Negative,,,,,378.1649,(M-H)-,,,,,,
2239,2.025,,,,208.9610,6765,-1,Negative,,,,,209.9682,(M-H)-,,,,,,
2240,6.696,,,,1433.6013,6762,-2,Negative,,,,,2869.2171,(M-2H)-2,,,,,,
2241,4.737,,,,427.2593,6756,-1,Negative,,,,,428.2666,(M-H)-,,,,,,
2242,2.700,,,,521.1670,6754,-1,Negative,,,,,522.1743,(M-H)-,,,,,,
2243,2.031,,,,288.9365,6746,-1,Negative,,,,,289.9437,(M-H)-,,,,,,
2244,11.161,,,,1080.7060,6745,-1,Negative,,,,,1081.7133,(M-H)-,,,,,,
2245,6.163,,,,935.5245,6744,-1,Negative,,,,,936.5318,(M-H)-,,,,,,
2246,4.417,,,,687.2439,6725,-1,Negative,,,,,688.2512,(M-H)-,,,,,,
2247,8.483,,,,865.5811,6722,-1,Negative,Phosphatidylinositol,PI 36:0,,C45H87O13P,866.5884,(M-H)-,865.5812,0.0,0.0,66.72,PI 36:0,2,,
2248,10.016,,,,1187.7490,6717,-1,Negative,,,,,1188.7563,(M-H)-,,,,,,
2249,8.110,,,,842.5901,6712,-1,Negative,Phosphatidylcholine,PC 19:1_18:2,,C45H84NO8P,797.5935,(M+CHO2)-,842.5917,-1.9,1.9,77.84,PC 37:3,5,PC 19:1/18:2,48.0
2250,2.564,,,,597.3035,6711,-1,Negative,,,,,598.3108,(M-H)-,,,,,,
2251,7.404,,,,832.5322,6705,-1,Negative,,,,,833.5395,(M-H)-,,,,,,
2252,3.895,,,,571.1109,6700,-1,Negative,,,,,572.1181,(M-H)-,,,,,,
2253,4.822,,,,441.3368,6697,-1,Negative,,,,,442.3440,(M-H)-,,,,,,
2254,8.911,,,,1540.1325,6695,-1,Negative,,,,,1541.1397,(M-H)-,,,,,,
2255,12.342,,,,1265.9809,6691,-1,Negative,,,,,1266.9882,(M-H)-,,,,,,
2256,1.578,,,,470.1948,6676,-1,Negative,,,,,471.2021,(M-H)-,,,,,,
2257,3.593,,,,472.3639,6674,-1,Negative,,,,,473.3712,(M-H)-,,,,,,
2258,7.032,,,,819.5393,6674,-1,Negative,,,,,820.5466,(M-H)-,,,,,,
2259,12.681,,,,197.9632,6674,-1,Negative,,,,,198.9705,(M-H)-,,,,,,
2260,4.577,,,,1027.5541,6666,-1,Negative,,,,,1028.5614,(M-H)-,,,,,,
2261,4.481,,,,580.3976,6656,-1,Negative,,,,,581.4048,(M-H)-,,,,,,
2262,6.585,,,,868.5357,6650,-1,Negative,,,,,869.5430,(M-H)-,,,,,,
2263,2.727,,,,464.3210,6641,-1,Negative,,,,,465.3283,(M-H)-,,,,,,
2264,10.729,,,,714.6401,6634,-1,Negative,,,,,715.6474,(M-H)-,,,,,,
2265,3.996,,,,455.3158,6631,-1,Negative,,,,,456.3231,(M-H)-,,,,,,
2266,4.931,,,,787.4617,6629,-1,Negative,,,,,788.4690,(M-H)-,,,,,,
2267,3.170,,,,613.1285,6621,-1,Negative,,,,,614.1358,(M-H)-,,,,,,
2268,7.918,,,,1464.8944,6619,-1,Negative,,,,,1465.9017,(M-H)-,,,,,,
2269,12.763,,,,218.9965,6616,-1,Negative,,,,,220.0038,(M-H)-,,,,,,
2270,4.311,,,,715.4429,6608,-1,Negative,,,,,716.4502,(M-H)-,,,,,,
2271,3.244,,,,563.2701,6607,-1,Negative,,,,,564.2773,(M-H)-,,,,,,
2272,6.438,,,,971.5062,6606,-1,Negative,,,,,972.5135,(M-H)-,,,,,,
2273,4.315,,,,653.4734,6601,-1,Negative,,,,,654.4807,(M-H)-,,,,,,
2274,2.407,,,,612.3298,6588,-1,Negative,,,,,613.3371,(M-H)-,,,,,,
2275,3.024,,,,281.2485,6587,-1,Negative,,,,,282.2557,(M-H)-,,,,,,
2276,2.752,,,,636.2521,6581,-1,Negative,,,,,637.2593,(M-H)-,,,,,,
2277,3.969,,,,433.3320,6576,-1,Negative,,,,,434.3393,(M-H)-,,,,,,
2278,7.291,,,,1561.1541,6575,-1,Negative,,,,,1562.1614,(M-H)-,,,,,,
2279,1.866,,,,377.1610,6568,-1,Negative,,,,,378.1683,(M-H)-,,,,,,
2280,9.350,,,,1536.1360,6552,-1,Negative,,,,,1537.1433,(M-H)-,,,,,,
2281,0.674,,,,241.1065,6551,-1,Negative,,,,,242.1138,(M-H)-,,,,,,
2282,10.257,,,,862.6677,6546,-1,Negative,,,,,863.6749,(M-H)-,,,,,,
2283,10.002,,,,1461.1323,6537,-1,Negative,,,,,1462.1396,(M-H)-,,,,,,
2284,4.950,,,,223.0285,6535,-1,Negative,,,,,224.0358,(M-H)-,,,,,,
2285,10.531,,,,956.6654,6523,-1,Negative,,,,,957.6727,(M-H)-,,,,,,
2286,4.999,,,,949.4618,6523,-1,Negative,,,,,950.4691,(M-H)-,,,,,,
2287,5.750,,,,777.4923,6517,-1,Negative,,,,,778.4996,(M-H)-,,,,,,
2288,6.912,,,,886.5042,6512,-1,Negative,,,,,887.5115,(M-H)-,,,,,,
2289,3.040,,,,353.2155,6506,-1,Negative,,,,,354.2228,(M-H)-,,,,,,
2290,6.511,,,,754.4637,6503,-1,Negative,,,,,755.4709,(M-H)-,,,,,,
2291,3.779,,,,1067.6420,6503,-1,Negative,,,,,1068.6492,(M-H)-,,,,,,
2292,9.963,,,,800.6251,6503,-1,Negative,,,,,801.6324,(M-H)-,,,,,,
2293,4.374,,,,479.3720,6499,-1,Negative,,,,,480.3793,(M-H)-,,,,,,
2294,10.473,,,,693.5857,6496,-1,Negative,,,,,694.5930,(M-H)-,,,,,,
2295,0.512,,,,628.0557,6487,-1,Negative,,,,,629.0630,(M-H)-,,,,,,
2296,4.290,,,,631.4779,6486,-1,Negative,,,,,632.4851,(M-H)-,,,,,,
2297,5.757,,,,891.4755,6477,-1,Negative,,,,,892.4828,(M-H)-,,,,,,
2298,8.106,,,,1506.0869,6476,-1,Negative,,,,,1507.0942,(M-H)-,,,,,,
2299,9.182,,,,791.6560,6471,-1,Negative,,,,,792.6633,(M-H)-,,,,,,
2300,2.707,,,,447.1794,6466,-1,Negative,,,,,448.1867,(M-H)-,,,,,,
2301,7.891,,,,878.5522,6465,-1,Negative,,,,,879.5595,(M-H)-,,,,,,
2302,9.763,,,,794.5314,6456,-1,Negative,,,,,795.5387,(M-H)-,,,,,,
2303,4.220,,,,495.3087,6439,-1,Negative,,,,,496.3160,(M-H)-,,,,,,
2304,0.977,,,,283.1102,6435,-1,Negative,,,,,284.1175,(M-H)-,,,,,,
2305,2.644,,,,307.1947,6432,-1,Negative,,,,,308.2019,(M-H)-,,,,,,
2306,11.035,,,,1689.4374,6423,-1,Negative,,,,,1690.4446,(M-H)-,,,,,,
2307,5.096,,,,981.5697,6417,-1,Negative,,,,,982.5770,(M-H)-,,,,,,
2308,7.804,,,,1506.1060,6406,-1,Negative,,,,,1507.1132,(M-H)-,,,,,,
2309,8.803,,,,1492.0707,6404,-1,Negative,,,,,1493.0780,(M-H)-,,,,,,
2310,8.787,,,,1262.0381,6403,-1,Negative,,,,,1263.0453,(M-H)-,,,,,,
2311,5.428,,,,505.3322,6399,-1,Negative,,,,,506.3395,(M-H)-,,,,,,
2312,4.864,,,,927.5367,6398,-1,Negative,,,,,928.5440,(M-H)-,,,,,,
2313,0.559,,,,100.9461,6394,-1,Negative,,,,,101.9534,(M-H)-,,,,,,
